lat,lon,score
47.7268612719839,-122.347713507307,4
47.6566598754336,-122.34856442333,4
47.6541358474276,-122.348579472549,4
47.6760602546645,-122.348305018165,4
47.6527275047558,-122.348588983986,7
47.6577445365455,-122.348518882481,4
47.6323054588087,-122.348830616973,2
47.511953000508,-122.350305360207,4
47.6289169636942,-122.348842746692,4
47.6183472828112,-122.348972869312,3
47.6279806575955,-122.348851118241,4
47.6281125473819,-122.348848342195,4
47.6271639824345,-122.348856227593,4
47.7347078503759,-122.347515478618,1
47.6262861177208,-122.348863070964,4
47.6254278851851,-122.348869766506,4
47.6245643317651,-122.348876780283,4
47.6233507445863,-122.348887664561,1
47.6234131577919,-122.348886261555,4
47.4434774595001,-122.351109293842,2
47.6216729974155,-122.348900222098,1
47.6209122280147,-122.348905969287,4
47.620403466364,-122.348910121755,1
47.6185762664381,-122.348925203727,4
47.5105868444691,-122.350217021445,1
47.6171310998828,-122.348897999601,4
47.6159141041727,-122.348823015246,4
47.5092208571202,-122.350133817443,1
47.6220791822791,-122.348729254009,2
47.770508476733,-122.346830898987,4
47.5652264705314,-122.349380711795,1
47.5720898464629,-122.349276857947,2
47.6357053588284,-122.348485519788,4
47.6146958052394,-122.348746107054,4
47.6731544015333,-122.348016495908,4
47.6116234938316,-122.348776549687,4
47.7350339785836,-122.347231674145,1
47.4771664392412,-122.35041563604,1
47.4805936896354,-122.350371066644,3
47.7477493584409,-122.347044752851,1
47.6323047999755,-122.348442633051,4
47.6134795890143,-122.348673307565,4
47.4609232207973,-122.350535055518,1
47.611712798479,-122.348662996237,4
47.6312154243245,-122.34842128372,1
47.6331547259639,-122.348391686611,4
47.6365557494391,-122.348338625273,4
47.7086925784483,-122.347435007806,1
47.6382559555052,-122.348304878881,4
47.6391059178353,-122.348293801932,4
47.6399806431387,-122.348282139401,4
47.7505004409022,-122.34689472901,2
47.7141597698205,-122.340405105404,1
47.7080226280904,-122.347423952572,4
47.6348542988464,-122.348334540134,1
47.5155758178532,-122.349781920091,4
47.7065256812131,-122.34739945392,4
47.7050593914037,-122.347383781904,4
47.7043350805565,-122.347375074392,4
47.7036107724891,-122.347366367204,4
47.6429102091519,-122.348115742117,2
47.7028864616021,-122.347357659138,4
47.4920473378297,-122.349965621031,4
47.7021621506745,-122.347348952354,4
47.4902425951451,-122.349975834499,4
47.6760570752559,-122.347671324461,3
47.674577697043,-122.347683894521,4
47.4884319997675,-122.349991339929,4
47.7014378602126,-122.347344304979,4
47.6738635831165,-122.347681691829,4
47.7005324721218,-122.347333968528,4
47.4955830077937,-122.349875699391,4
47.4965010290491,-122.349861047807,4
47.4992285540975,-122.349817603621,4
47.5010451865563,-122.349790629696,4
47.6996270873743,-122.347323641895,4
47.4974073937548,-122.349832456773,5
47.5028755253706,-122.349763451691,4
47.6987215510361,-122.347313310164,4
47.6978163171244,-122.34730298449,4
47.515571489331,-122.349540189087,3
47.5319146988312,-122.349328275052,4
47.4829779887262,-122.349917737292,2
47.6956426420491,-122.347277164169,4
47.5340533071311,-122.34927448529,4
47.5301462660682,-122.3493176674,4
47.6949180964944,-122.347268558943,4
47.5101348511908,-122.349546238082,1
47.6941935250994,-122.3472451456,4
47.4945042277523,-122.349720803209,2
47.6934692025477,-122.347236500775,4
47.5264900491792,-122.349295474088,2
47.6927454232122,-122.347227861624,4
47.6120455298575,-122.348232008799,4
47.4785011753171,-122.349873021985,3
47.7368214045962,-122.346662841323,1
47.6920198709707,-122.347219203281,4
47.52466268751,-122.349284256269,4
47.6912953258412,-122.347210557894,4
47.6905707886392,-122.34720712678,4
47.6898362158361,-122.347215986983,4
47.4739637700769,-122.349887297706,4
47.6891124855578,-122.347216381266,4
47.5228277803945,-122.349274309974,4
47.6883887355296,-122.34721577695,4
47.4721460753379,-122.349895625414,4
47.6876644183654,-122.347215167561,4
47.4703443730387,-122.349903504307,4
47.6869406683589,-122.347214558083,4
47.4694466678583,-122.349907513253,4
47.6862218066495,-122.347215488211,4
47.4685328186046,-122.349911556957,4
47.5209939170178,-122.3492643709,4
47.6854927271487,-122.347216426231,4
47.4676315577562,-122.349915481944,4
47.6847634945468,-122.347217368081,4
47.6803070192756,-122.347271184535,4
47.6795952827663,-122.347278358315,4
47.6840346347641,-122.347218302056,4
47.6177953581397,-122.348039097085,4
47.6786885935565,-122.347274697789,4
47.481158920584,-122.349716279835,2
47.6777841398718,-122.347270310508,4
47.4866151757315,-122.349641672927,4
47.6768795211196,-122.347268940013,5
47.517478828187,-122.349248026038,1
47.774155352077,-122.346024002014,4
47.4631770188891,-122.34986930222,2
47.5166160239231,-122.34920344357,1
47.6165788433825,-122.34796376591,4
47.7732244785234,-122.346008219956,4
47.6724373563484,-122.347254247272,4
47.4560094127007,-122.349936755889,4
47.6717226881333,-122.347258364588,4
47.7723306013583,-122.345993067506,4
47.4613915853157,-122.349846418985,4
47.6650091059545,-122.34731116317,4
47.6642964487667,-122.347318860298,4
47.4579705565136,-122.349873782482,4
47.663583648996,-122.347324396928,4
47.662870964326,-122.347329880648,4
47.6621311269809,-122.347335438932,4
47.5141268072151,-122.34916130214,1
47.7705120431695,-122.345956191164,5
47.4596226857638,-122.349819805174,4
47.6422594694212,-122.347556248199,1
47.6153610051438,-122.347887135281,4
47.7369754246174,-122.346367460097,1
47.7368212138092,-122.346364872398,4
47.6586750573911,-122.347333142341,4
47.6501588009325,-122.347429888802,4
47.6577416115354,-122.347331288119,4
47.6810492837884,-122.347033546275,4
47.6321840783266,-122.347638114933,1
47.6314130671661,-122.347644287629,2
47.6566571296089,-122.347327662993,4
47.6553951560814,-122.347323442615,4
47.7632401958001,-122.34597397317,5
47.6414950653217,-122.347483672293,1
47.7677855697624,-122.345905165161,4
47.6316066708896,-122.347603301419,1
47.6541325881683,-122.34732105336,4
47.4534050601505,-122.348690790006,1
47.6141440962533,-122.347813194942,4
47.65276822143,-122.347325079954,4
47.6513513616186,-122.34731411211,4
47.5354982094474,-122.348750875678,1
47.6357037900171,-122.347480757646,4
47.6407370826328,-122.34740365767,1
47.6485394952432,-122.347300245067,2
47.6297405703319,-122.347528960095,4
47.6289118333677,-122.347536953123,4
47.62803529553,-122.347543445367,5
47.6271594681355,-122.347549931075,4
47.6262813040236,-122.347557251915,4
47.6254229423034,-122.347564820827,4
47.6245614785843,-122.34757101998,4
47.4956002372809,-122.349166975109,4
47.6484522815999,-122.347268272059,1
47.6220749364056,-122.347591847651,4
47.6209080258737,-122.347601313108,5
47.6460323709585,-122.347287181141,2
47.6197393537592,-122.347610750747,4
47.6185711561244,-122.347621138232,5
47.5119508735147,-122.348939765073,4
47.507697294198,-122.348982722822,1
47.6214373685511,-122.347543619256,1
47.6399767656254,-122.34730978026,1
47.6433463548939,-122.347250735149,2
47.6314125959081,-122.347389841028,2
47.6485591327555,-122.347159355983,2
47.5047049302427,-122.348943548187,1
47.5101485148939,-122.348870131575,4
47.6107624856075,-122.347608842851,2
47.7559652885346,-122.345753820415,4
47.6717207430996,-122.346794143383,2
47.516092902616,-122.348697360795,2
47.5351467200274,-122.348461225092,1
47.5715586538655,-122.348006986617,2
47.4897937227336,-122.348974593137,1
47.5708271228082,-122.347949695056,4
47.477166382554,-122.349106801408,1
47.6739384296186,-122.346660407275,4
47.6382542530256,-122.347096729443,4
47.6365539572198,-122.347117283504,4
47.6395811648141,-122.347079596056,1
47.6331524706644,-122.347156832892,4
47.6374041017748,-122.347103458239,4
47.4928546026264,-122.348885265838,1
47.5074260283228,-122.348699827134,1
47.6127103919079,-122.347372432288,4
47.506519903837,-122.348645015193,4
47.4766941070492,-122.348994512935,4
47.508332145849,-122.348600234111,4
47.7614073644662,-122.345438139726,4
47.7086889055693,-122.346094450077,1
47.5144049712716,-122.348507507238,2
47.6184321624757,-122.347215543825,3
47.6605662470396,-122.346677207355,4
47.6586743935199,-122.346699802553,4
47.6595788410756,-122.346689002149,4
47.7080326930953,-122.346083671883,4
47.6833037579843,-122.346386561808,4
47.6825691704958,-122.346383996616,4
47.6818031669429,-122.34639057875,5
47.7596017018638,-122.345413780851,4
47.7065358087293,-122.346059081605,4
47.5047117756201,-122.34853595187,4
47.7486920198153,-122.345484273421,4
47.6172432824518,-122.347104986478,4
47.6522669076943,-122.34662936702,4
47.7571959276558,-122.345308508925,1
47.6160259689496,-122.347028515868,4
47.5010642407743,-122.348449399193,4
47.5162109073363,-122.348261760931,2
47.5001566992938,-122.348458860353,1
47.5028994732342,-122.34841791891,4
47.5319252539045,-122.348053435276,4
47.7450526005613,-122.345389393583,4
47.6117258773272,-122.347036492473,2
47.5301368696599,-122.348041683631,4
47.5283087819744,-122.348029670164,4
47.6148088372116,-122.346953576022,4
47.5246531065628,-122.348010110297,4
47.5191369011599,-122.34806055986,1
47.741412378449,-122.345289626118,4
47.5228187556737,-122.348000811564,4
47.4487710243685,-122.348913993594,2
47.4829913679472,-122.34847330565,4
47.5209854246663,-122.347991519288,4
47.4945195914605,-122.34831720898,1
47.6382534210722,-122.346509300505,1
47.473984249083,-122.348546336755,4
47.4721628008301,-122.348542637318,4
47.5348195368551,-122.34776387692,1
47.5175247347368,-122.347972300329,1
47.5171537561609,-122.347960207074,2
47.7705168143002,-122.344758383384,1
47.665044602634,-122.34606372197,4
47.664294124725,-122.346070864441,4
47.6635811842818,-122.346076338231,4
47.6628684626462,-122.346081878507,4
47.6621273432668,-122.346088800245,7
47.4541949439695,-122.34866419056,4
47.4560279390377,-122.348602750878,4
47.4524065760331,-122.348640115442,1
47.4811648759786,-122.348278800787,4
47.4614193864566,-122.348513312695,4
47.5708136140518,-122.347146006325,2
47.4579505435617,-122.348538652881,4
47.7341284290698,-122.345097103526,4
47.4912439844502,-122.348117253121,1
47.5143035927549,-122.347822388251,1
47.4596570333501,-122.3484821481,4
47.7323096612524,-122.345077065744,4
47.4647053061018,-122.348375236701,2
47.6133751686008,-122.346512957129,4
47.4638683839582,-122.348349118224,2
47.6314102393194,-122.346267308394,4
47.6566540630345,-122.345951951256,4
47.463811946918,-122.348347358514,2
47.6553918928621,-122.345959077774,4
47.7286776810379,-122.345037043812,4
47.5137846083794,-122.347711649285,4
47.6541291118914,-122.345966206954,4
47.6527450021229,-122.345963705523,7
47.7723339603495,-122.344450573549,1
47.7268595559827,-122.345017036253,4
47.629734827358,-122.346222845111,4
47.6289066889927,-122.346232093369,4
47.6280302184115,-122.346238253383,4
47.6271549433888,-122.346244718978,4
47.6262764758483,-122.34625202914,4
47.6412822997448,-122.346064974668,1
47.6254181039949,-122.34625917384,4
47.6209027267874,-122.346296413871,4
47.6197346515904,-122.346306133851,4
47.6185658626029,-122.346316318517,4
47.443330915499,-122.348467077784,2
47.7232115481032,-122.34497687965,4
47.6422535226928,-122.34597904167,3
47.5119861653668,-122.347597451279,4
47.7223018744716,-122.344966862098,4
47.5047263402346,-122.347665271701,1
47.6179083804254,-122.346245714437,5
47.4911797870339,-122.347808661122,1
47.7732287237573,-122.34427346638,1
47.5101660916344,-122.347555585991,4
47.7195722123161,-122.344936818894,4
47.609993985722,-122.346300573116,4
47.5191527925121,-122.347412717004,1
47.6166906362101,-122.346170624975,4
47.6595787912743,-122.345634003316,4
47.6605652458755,-122.34562224913,4
47.6586732786196,-122.345644794201,4
47.6390331592189,-122.345883165873,2
47.6365521696414,-122.345909294079,4
47.6353552937097,-122.345922194722,1
47.6357013390219,-122.345918464961,4
47.6374889981714,-122.3458960135,1
47.6348507365384,-122.34592763387,1
47.5537190020794,-122.346936399362,2
47.6331502483958,-122.345945956328,4
47.6323005501011,-122.345955114288,4
47.4450954282981,-122.348252979672,1
47.5071995748438,-122.347479515632,1
47.7432367477569,-122.344516917513,1
47.6100943470363,-122.346167710259,4
47.6154734483174,-122.346093656446,4
47.5340778467841,-122.347070128517,4
47.5708045999511,-122.346609947347,2
47.6101452332414,-122.34610034416,2
47.6119416083885,-122.346072366754,4
47.4443846007379,-122.348139026229,2
47.7672811607994,-122.344103371955,1
47.4947838734218,-122.347490827768,1
47.7559688189073,-122.344231812544,4
47.4765427314885,-122.347709347461,4
47.5065406797838,-122.347316805107,4
47.7100766957879,-122.344776765985,2
47.755542080747,-122.344199979383,1
47.7655243205125,-122.344066827048,4
47.622068468405,-122.345853383636,2
47.4469303957841,-122.347995845489,1
47.7632459341363,-122.344015747563,4
47.7050512142657,-122.344694129367,4
47.74923704364,-122.344136913842,1
47.6331498606382,-122.345583267852,2
47.4893841302432,-122.347313666202,1
47.5319357186881,-122.346778555464,4
47.7014299840628,-122.34465107509,4
47.530127471657,-122.346766852179,4
47.7005246764048,-122.344640312719,4
47.4992759306903,-122.347127760745,4
47.699619368692,-122.344629551762,4
47.4983632233861,-122.347137157796,4
47.4981116134281,-122.347138759416,1
47.5282992360646,-122.34675501594,4
47.6361280101186,-122.345390458978,3
47.6331493983011,-122.34515200554,1
47.5264706307208,-122.346745486077,4
47.6140398237163,-122.345653456665,4
47.5246435085197,-122.346735964713,4
47.6963600960183,-122.344590807307,4
47.6956334073982,-122.344582172927,4
47.7432389031509,-122.343984770681,4
47.5228097143554,-122.346726908337,5
47.6949102574562,-122.344573580388,4
47.6366338254676,-122.345287318151,1
47.6941856708247,-122.344564970209,4
47.5209769046284,-122.346716567205,4
47.6361034568566,-122.345255701271,1
47.5148084941651,-122.346730123151,2
47.7332955004808,-122.343994760456,4
47.6905625878037,-122.344521920646,4
47.6898359922022,-122.34451816883,4
47.7323100828317,-122.34398387226,4
47.6891127664234,-122.344514435084,5
47.6883890752525,-122.344510699342,4
47.6876654472369,-122.344506963463,4
47.6869422059497,-122.344503229581,4
47.4721802179319,-122.34717558584,4
47.4685600135734,-122.347217438431,4
47.7500798856697,-122.343703700847,1
47.4676598643524,-122.347221542615,4
47.6854968583003,-122.34449576707,4
47.4667592808497,-122.347213371284,4
47.6847677040661,-122.344492003947,4
47.6840380655084,-122.34448823724,4
47.617355785161,-122.345311738006,4
47.4649690925098,-122.34719792353,4
47.6827723734145,-122.344484414072,4
47.4541785968734,-122.347321341307,4
47.4632245399831,-122.347194148813,4
47.7541524682106,-122.343558538185,2
47.4947964470237,-122.346794146729,1
47.7527437134584,-122.343548986608,2
47.4614503478547,-122.347172766934,4
47.6161376906205,-122.345234883718,4
47.4579312517608,-122.347197857278,4
47.6356998580562,-122.344978335823,1
47.5349030264501,-122.346223464079,1
47.745740537829,-122.343585722295,2
47.4596913436664,-122.347146889941,4
47.7304322327061,-122.343764057515,2
47.6534059654162,-122.344714014451,4
47.6527196558201,-122.344721813252,4
47.650566914653,-122.34474627211,4
47.6497560957376,-122.344755483827,4
47.5137981994074,-122.346444322489,4
47.6126064579256,-122.345213271063,4
47.6322989576044,-122.34495945373,4
47.6439628530489,-122.344811345507,2
47.6628793478074,-122.344569405992,6
47.656649144078,-122.344645601476,4
47.4944890557758,-122.346658746271,1
47.4703791305277,-122.346956342317,4
47.6553867680671,-122.3446532015,4
47.6108360668979,-122.345207078252,1
47.6314085579886,-122.344950378738,4
47.6541256977402,-122.3446607934,4
47.6642912673726,-122.344526830452,4
47.663578340311,-122.344534761456,4
47.6621242137336,-122.344550813976,4
47.6613847896323,-122.34455892267,4
47.660618174216,-122.344567321251,4
47.5147555047194,-122.34637649254,4
47.7639547945677,-122.343257078714,1
47.6297301758597,-122.34493727977,4
47.6395793265143,-122.344812710983,2
47.639144455336,-122.344817589123,2
47.64843846757,-122.344695294331,2
47.6422489141831,-122.344760633284,2
47.6280243680649,-122.344935927384,4
47.6289015184419,-122.344924167127,4
47.6271501852337,-122.344939464418,4
47.6254131810596,-122.344953750393,4
47.6208981137946,-122.34500770184,4
47.6247215625936,-122.344959327546,1
47.6262721117059,-122.344940443983,4
47.6333668291048,-122.344844576877,1
47.6220650814974,-122.344982494708,4
47.6197299280052,-122.345006760042,4
47.5341463725982,-122.346070767425,1
47.6440915894361,-122.344688151705,2
47.6185605467565,-122.345005817813,4
47.511995595824,-122.346319802693,4
47.6322993624374,-122.344808963298,2
47.6621243524667,-122.344426868171,1
47.5239340668072,-122.346100850256,1
47.7614192869551,-122.343086811524,4
47.7363637136147,-122.343376302229,1
47.7147772105661,-122.343640827734,1
47.733018707912,-122.343411812697,4
47.7323103376408,-122.343404176237,4
47.7596077048397,-122.343040845318,4
47.516852496504,-122.346054829843,2
47.730491854295,-122.343384571944,2
47.5092725056488,-122.346130411447,1
47.6147045866465,-122.344793519201,4
47.7577934219833,-122.342997277134,4
47.7568827177127,-122.342974432836,1
47.7691270673108,-122.342816928463,1
47.5163159179597,-122.345963604053,4
47.6111727712004,-122.344771984529,5
47.4694719972852,-122.34651954538,4
47.7352136927136,-122.343172276161,1
47.5191390966617,-122.345856815588,1
47.4983801585746,-122.346062992412,2
47.6537680603854,-122.344070589563,4
47.4541771884693,-122.34654832355,2
47.7081221223648,-122.343380814392,1
47.4799296860888,-122.346223010735,2
47.5336146081016,-122.345551099643,1
47.6314096722804,-122.344311393703,1
47.706877424642,-122.34336013975,4
47.7367546177898,-122.342966482404,1
47.6180216948887,-122.344451716621,4
47.6527080939743,-122.343999039557,4
47.6505446852462,-122.344022000858,4
47.6496472896324,-122.344031672148,4
47.531762747544,-122.345502368027,2
47.7050493930376,-122.343329195901,4
47.4859563469496,-122.346049610027,1
47.6923734089575,-122.343467520613,4
47.5337562239989,-122.34542054447,2
47.5282896962984,-122.34548320356,4
47.616802233457,-122.3443753287,4
47.5264609223658,-122.345473086424,4
47.6642912492267,-122.343745570244,4
47.6635783235158,-122.343753308336,4
47.6628651738595,-122.343761416897,4
47.6633020631161,-122.343756448148,4
47.6617540675502,-122.343773640406,4
47.662125086894,-122.343769506242,4
47.6613849592211,-122.34377775211,4
47.6606714940623,-122.343785879922,4
47.6599587905984,-122.34379400055,4
47.6591909921791,-122.343802744655,4
47.6374493025911,-122.344071119432,2
47.5246329388704,-122.345463073765,2
47.4983844897313,-122.345788142637,2
47.6232305328644,-122.344230339267,2
47.6132712239483,-122.344353398563,4
47.5348090878187,-122.345326175968,3
47.5228004931397,-122.345453054635,3
47.495116955676,-122.345790835666,1
47.6097069146624,-122.344354893881,1
47.521427122595,-122.345446783214,1
47.520968373484,-122.345442218734,3
47.4515646145042,-122.346300294806,1
47.4956456083321,-122.345747926495,4
47.4773342394535,-122.345961156613,1
47.5191357923973,-122.345433196032,4
47.7432408559184,-122.342628885874,4
47.4798897952048,-122.345893569792,4
47.5173034374496,-122.345423270752,4
47.4685718102303,-122.346020846805,4
47.751205027959,-122.342483498805,1
47.6243951175933,-122.344064824683,1
47.5348397785933,-122.345170992406,1
47.5708114779508,-122.344722018692,2
47.7414178704797,-122.342580398417,4
47.7654826793252,-122.342270574293,4
47.747760900561,-122.342476748555,3
47.516326092959,-122.345353256459,4
47.6415553150791,-122.343781733201,1
47.6580215142418,-122.343550912027,4
47.5234192597402,-122.34523042534,1
47.6566455158065,-122.343556037092,4
47.6883863863476,-122.343156797888,4
47.6553838473324,-122.343563671652,4
47.7605124471218,-122.342242231498,1
47.6288974187521,-122.343889475732,2
47.7626751709105,-122.342209010509,1
47.7399393471065,-122.342489724939,2
47.6540896511125,-122.343502368391,4
47.4649848211441,-122.345847716776,4
47.4558190962834,-122.345957320131,1
47.4632483864715,-122.345852114195,4
47.6153689175992,-122.343934412182,4
47.5715572262718,-122.344477528477,2
47.5341147352884,-122.344932150232,1
47.4614770881292,-122.345832156694,4
47.5138256862027,-122.345174153318,4
47.457911975026,-122.345862221002,4
47.7341305424079,-122.342391904709,4
47.6254083979474,-122.343751730454,2
47.4597254901632,-122.345809417988,4
47.4754564185688,-122.345614191796,2
47.7147670870169,-122.342171119103,2
47.6118372891459,-122.343912113633,4
47.5657760202052,-122.344481974464,1
47.7515133372423,-122.342149756465,2
47.7325261592337,-122.342374486505,4
47.7323106829441,-122.342372146392,4
47.6360472467496,-122.34355530746,2
47.6635783078671,-122.343199459981,4
47.6185557503342,-122.343761882652,4
47.7304918168254,-122.3423523684,4
47.6254079815913,-122.343647249072,4
47.62450207263,-122.343654759298,2
47.6242208382512,-122.343657124693,2
47.6234577889507,-122.343663709115,2
47.623229521425,-122.343665753657,4
47.622060832856,-122.343675015907,4
47.5120126529777,-122.345044296109,4
47.6208931711988,-122.343684649139,6
47.6262676407143,-122.343599693132,4
47.6322995781454,-122.343508914982,4
47.7547623882741,-122.34166146449,1
47.630586373447,-122.34352071573,4
47.726857755585,-122.342311940141,2
47.6395750028217,-122.343407158376,2
47.6297244392338,-122.34352839767,4
47.6288960154017,-122.343535783353,4
47.642262906554,-122.34336539224,2
47.4875903044624,-122.345293525073,1
47.6271442226222,-122.343551284326,4
47.7720204781533,-122.341726693837,1
47.4676775836787,-122.345525570142,4
47.5644996519226,-122.344283999488,1
47.6376201166422,-122.343357454245,5
47.7232107159592,-122.342280210701,4
47.6086592374812,-122.343711502774,4
47.4843521843105,-122.345252032747,1
47.6185748151743,-122.343574293195,1
47.7221726845126,-122.342271180935,4
47.5101996196296,-122.34491444793,4
47.7480469678725,-122.341895977446,3
47.7195717513293,-122.342248025529,4
47.5600601215743,-122.344240929365,1
47.6174676411695,-122.343515150998,5
47.7587060430925,-122.341737530541,1
47.7186389358279,-122.342232126831,1
47.6423004484582,-122.343176065128,2
47.4520010668215,-122.345543079073,1
47.4859173358091,-122.345117746319,1
47.7399396218577,-122.341921927351,2
47.6139361076731,-122.343493771378,4
47.715779619132,-122.342205492522,1
47.7564692316921,-122.341692366583,1
47.6360569956236,-122.34320109889,1
47.6104036778001,-122.343471789429,3
47.6185541444312,-122.343368477057,5
47.732310846742,-122.341921044514,4
47.628892779401,-122.343207609657,1
47.6923652202652,-122.342391504703,4
47.5547552424353,-122.344067559092,1
47.5065828145424,-122.344657547976,4
47.457905739151,-122.34522964096,2
47.7086797317746,-122.342065889234,2
47.6485407287399,-122.342775401873,4
47.7068863784219,-122.342035799622,4
47.4667814387041,-122.345029251842,4
47.5170667898598,-122.344396255064,2
47.6494198674477,-122.342732586207,4
47.6314021297791,-122.342941773624,1
47.633419771676,-122.34291166215,2
47.7050476076781,-122.342003014951,4
47.5282808176683,-122.34420964312,4
47.608864741447,-122.343201964833,4
47.6505335241436,-122.342678360992,4
47.6322998354249,-122.342894552938,2
47.6302494336237,-122.342908169317,1
47.6160329403892,-122.343074952646,4
47.7032354233025,-122.34198020059,4
47.6394997196946,-122.342773671415,2
47.7394730728136,-122.341513002705,1
47.6527065161225,-122.342575335037,4
47.7014232352371,-122.341957388759,4
47.7712338628173,-122.341068904682,1
47.5102089900649,-122.344338948268,1
47.6125019028899,-122.34305260472,4
47.6305863213949,-122.342815527275,2
47.6996110470195,-122.34193457748,4
47.6541200940753,-122.342501257879,4
47.4548170538388,-122.344986969094,2
47.6827990755387,-122.342131350905,4
47.4974919351398,-122.344443347122,4
47.4956649637398,-122.344458673724,4
47.4929777904492,-122.3444821678,1
47.4920936708912,-122.344488795854,4
47.4903080284795,-122.344502451146,4
47.655382877333,-122.342439240718,4
47.4894101612384,-122.344510652023,4
47.4885193730509,-122.344518867175,4
47.4876475863763,-122.344518575273,2
47.5352899927721,-122.343922059656,1
47.4866853904251,-122.344517811704,4
47.6396978419708,-122.342590085061,3
47.7432433677493,-122.341281157992,4
47.4848530518322,-122.344514910967,4
47.4830245260264,-122.344513192642,4
47.4474315583162,-122.3449548544,1
47.4873904000646,-122.344454860975,1
47.6580160066566,-122.342314640481,4
47.4821227521107,-122.344511877823,4
47.481194647253,-122.344511079039,4
47.609422265245,-122.342902642482,1
47.7414189029985,-122.341233812341,4
47.6591832270176,-122.342256416251,4
47.4787157468956,-122.3445068065,3
47.4780272560248,-122.344507043128,4
47.5141277234565,-122.344051773874,3
47.7323111051898,-122.341315539884,4
47.732021847076,-122.341312427047,4
47.6599595087737,-122.342217263972,4
47.4512096539083,-122.34481693083,1
47.505220389979,-122.344142217577,2
47.6090892818295,-122.342836386914,1
47.660672122004,-122.342181323696,4
47.7304917594608,-122.341295957693,2
47.4736850874715,-122.34450422978,2
47.7549074042382,-122.340972745066,1
47.4538065569706,-122.344740523972,4
47.661385297777,-122.342145359279,4
47.45431604656,-122.34473169454,1
47.4722160399812,-122.344507183816,4
47.6378523513399,-122.342437552705,4
47.687656710924,-122.341809616733,5
47.7766035219163,-122.340682765601,1
47.663578269083,-122.342099508743,4
47.664127081444,-122.342092939624,4
47.6642911803312,-122.342090976532,4
47.6869337780975,-122.341805996923,4
47.6628653641851,-122.342108036748,4
47.6621253165353,-122.342115469136,5
47.4704048167106,-122.344510610433,4
47.7158846946442,-122.341431328303,1
47.4694933856635,-122.344512603357,4
47.7377734645384,-122.341150480136,2
47.4685889078923,-122.344514620578,4
47.6854985413149,-122.34179860255,4
47.4676847705259,-122.344516589616,4
47.5172947213797,-122.343893079986,2
47.4658589987999,-122.344520374767,4
47.4649982501626,-122.34452281556,4
47.7155532379053,-122.341371833753,3
47.4632695335124,-122.344525415531,4
47.6146003992206,-122.342634087589,4
47.4615083266667,-122.344528978967,4
47.7515198595143,-122.340894238089,1
47.5282772246524,-122.343695378181,1
47.5343613926051,-122.343333359827,1
47.4597581594768,-122.344532812172,4
47.6110682252659,-122.342612495012,4
47.7146278323996,-122.341295092328,3
47.7705319229188,-122.340564491402,4
47.7750735892164,-122.340487012463,1
47.632300088259,-122.342281388216,4
47.6288910221181,-122.342311037529,2
47.6280086089119,-122.342318871262,2
47.6271383843862,-122.34232660351,4
47.5047877131314,-122.343854509577,1
47.6262614841002,-122.342334385595,4
47.6254033063505,-122.34234200966,4
47.6245497275288,-122.34234960075,4
47.6232237512139,-122.342361267047,4
47.6248384230392,-122.342337427973,2
47.6220557461772,-122.342371585545,4
47.6208883955174,-122.342381730486,4
47.6840315610274,-122.341584790645,4
47.6197196135894,-122.342391711985,4
47.6185501654648,-122.342401852283,4
47.767806254594,-122.34050862767,4
47.6079720442262,-122.342519275403,4
47.6077505682992,-122.342496115593,4
47.6642912741354,-122.341761861573,4
47.7167064475177,-122.341094022323,2
47.7632568872037,-122.340422050621,4
47.6923570207133,-122.341315489111,4
47.5357582575837,-122.343275310688,1
47.7748026446679,-122.340269557909,1
47.5410697210698,-122.343181982398,3
47.5366899844778,-122.343232493503,2
47.5108247438797,-122.343553683239,1
47.4928227572371,-122.343769180799,1
47.4920962435784,-122.34377711069,4
47.4913950532432,-122.343784759851,1
47.6081009147976,-122.342325315861,3
47.6166982431598,-122.342214374809,4
47.6078454677684,-122.342315486604,4
47.7614316623728,-122.340373157135,4
47.6379973016516,-122.341927451524,4
47.6387902450972,-122.341901581929,1
47.7323112762192,-122.340723523608,4
47.6628655306641,-122.341595976914,4
47.4988266021171,-122.343647733591,1
47.4947895636785,-122.343691954168,1
47.7317393642121,-122.340717548357,4
47.7750794703336,-122.340166807817,2
47.4650051319043,-122.344050025172,4
47.6131668330049,-122.34219270535,4
47.6297185873169,-122.341974317498,1
47.7596158732011,-122.340330677986,4
47.6092946509062,-122.342160978054,1
47.7578007894723,-122.340290364654,4
47.7399773619514,-122.340512869589,2
47.4965007646886,-122.343557498366,1
47.608406671982,-122.34215584396,2
47.771788321359,-122.34007105557,1
47.7559801516812,-122.340248990347,4
47.7304904645315,-122.340569332573,1
47.6396603878624,-122.34170376254,2
47.6077183222501,-122.34210212558,4
47.4909738541169,-122.343544875026,1
47.5094580062943,-122.343313060076,1
47.5318188619464,-122.343028379362,1
47.6082425725825,-122.342000702054,2
47.4857193806612,-122.343518095453,1
47.5301001638275,-122.342944859613,2
47.7279742405321,-122.340440279272,1
47.6322729988839,-122.34164516577,2
47.6977947896391,-122.340807255094,4
47.7272884959044,-122.340432471153,1
47.7068955208411,-122.340678722656,4
47.7505358691107,-122.340128137347,4
47.652698087263,-122.341347965127,4
47.6505226627985,-122.341373172061,4
47.6963424033453,-122.340791768722,1
